bug.id,revision.id.buggy,revision.id.fixed,report.id,report.url
1,2608220ef704f6bd5559cfebbaba4e7b154150a6,07ea8e7fa2c0df6cc334cfcbf59cadae4d3b40a2,lang-2,https://issues.apache.org/jira/browse/LANG-2
2,4e3962a6e4052ad9053cc5a7668fd03067b44a30,8b34e1dffc5d91f585f361913c3d8143e2dcfcc4,lang-2,https://issues.apache.org/jira/browse/LANG-2
3,8b34e1dffc5d91f585f361913c3d8143e2dcfcc4,7fedb2b1cc7520fdef06637eabad62f6cdeff01c,lang-2,https://issues.apache.org/jira/browse/LANG-2
4,7fedb2b1cc7520fdef06637eabad62f6cdeff01c,f74b10ecada098f642ce1c6b67fa674455881096,lang-2,https://issues.apache.org/jira/browse/LANG-2
5,f74b10ecada098f642ce1c6b67fa674455881096,fac4f8d2d6c980440cbf582f3e0bfff3055aab3b,lang-2,https://issues.apache.org/jira/browse/LANG-2
6,30c4f3890d8ddc97644f30485e7617d9b39f2808,22aeaddb5eccbc65f921a8d954df0689de3033fc,lang-2,https://issues.apache.org/jira/browse/LANG-2
7,a8a5bea553417863fda212e6516a2175f20caa5b,bc218db61cce03a5facfc1e7130af8579367bba7,lang-2,https://issues.apache.org/jira/browse/LANG-2
8,37b370c114440614bc44d019f07b837a22d5a0e4,80e957ecc44a5f0404baeb0f36484e4d560e7bce,LANG-261,https://issues.apache.org/jira/browse/LANG-261
9,d13e4b12f3c6df3b5cab55744baa2664ca276e33,30753fb56abd09379d29e94dafb31cf17be44f94,LANG-140,https://issues.apache.org/jira/browse/LANG-140
10,30753fb56abd09379d29e94dafb31cf17be44f94,b7d3fd9e4d435eb155570f326e8c799ead6c1901,LANG-140,https://issues.apache.org/jira/browse/LANG-140
11,d3c425d6f1281d9387f5b80836ce855bc168453d,cac478de5157f5cb31b6669c477a9dc760f1e5bb,LANG-264,https://issues.apache.org/jira/browse/LANG-264
12,cac478de5157f5cb31b6669c477a9dc760f1e5bb,b01434196523fc67daa5d9379c4465b68961fd53,LANG-100,https://issues.apache.org/jira/browse/LANG-100
13,594ec5482d10e52464313b2e1fc61ae9b787cb24,7f8f3da321c31cf285a40501d43bb2e97cba7b01,LANG-66,https://issues.apache.org/jira/browse/LANG-66
14,7f8f3da321c31cf285a40501d43bb2e97cba7b01,9c2f070f611bd7cbc4454edc914b0b57c36b01aa,LANG-66,https://issues.apache.org/jira/browse/LANG-66
15,9c2f070f611bd7cbc4454edc914b0b57c36b01aa,81340ea32f313fba0f0d5ebba9a600d96af17cc9,LANG-59,https://issues.apache.org/jira/browse/LANG-59
16,6e041ae62f6f9aa9e2eecd6e1d6e508eb8afd43b,33c8a328305592d5998ade8241d19fd65573e627,LANG-272,https://issues.apache.org/jira/browse/LANG-272
17,33c8a328305592d5998ade8241d19fd65573e627,b9b6b027db0cbfbe3973fa74af3aebec4647cfd9,LANG-272,https://issues.apache.org/jira/browse/LANG-272
18,b9b6b027db0cbfbe3973fa74af3aebec4647cfd9,71910e6e4d67edb36deeb54d957c31c604fd9769,LANG-272,https://issues.apache.org/jira/browse/LANG-272
19,c62bd307657aab6bf4be06e5c4c232195f6620f9,9cbf70d82285d7ebdd190f7cd59f2a9d82a09c61,LANG-59,https://issues.apache.org/jira/browse/LANG-59
20,69b1599585515588ebe7eef0df9f00854122b620,e6cde16e0a10771a6f9b82678ca4d5835207578c,LANG-271,https://issues.apache.org/jira/browse/LANG-271
21,d9c6932a6e2b27d56ebb665c152f9f7dca759a8a,07b7795b336b301def8a7dc6059c8e616ce5582e,LANG-259,https://issues.apache.org/jira/browse/LANG-259
22,d829770690b130316a1e0471ff0d107acd461cdc,462a89b82ee3e5fd5d6f69289297f77df83f689a,LANG-277,https://issues.apache.org/jira/browse/LANG-277
23,66704164a0152a40cb8d72d5524af365ff34f083,ba57d261f1dfa1926e6bea34726e396865b0411c,LANG-278,https://issues.apache.org/jira/browse/LANG-278
24,8c71182f376f88df611ead6f7066b84fe71c19f8,4b25008ec5afc550231c4b0032bd9a581d51ee36,LANG-59,https://issues.apache.org/jira/browse/LANG-59
25,4917cb719f1d721cda63cba694379881e11d35e4,d032bda7e5df72b4befcfc4d9e068d0bc80b1dd5,LANG-279,https://issues.apache.org/jira/browse/LANG-279
26,9926c441aefc148b08a5a3ef077097cefcc3f16c,116463ba4f988ad7dda289bf6e2ff53c6570f0ef,LANG-262,https://issues.apache.org/jira/browse/LANG-262
27,116463ba4f988ad7dda289bf6e2ff53c6570f0ef,b33bbaa7c84bcc8a5ccaac35cfe4a42b8558add8,LANG-279,https://issues.apache.org/jira/browse/LANG-279
28,e91541fcbd89dc0567281127c950a8d9ead7189b,1d5c03fac601d6ce291c3fe3e5e51a11881e2fc0,LANG-281,https://issues.apache.org/jira/browse/LANG-281
29,8fde2caf64c323eb0422f7547de14ca7b1ee7a54,d8b6f5b5c6b92adff8965ab634b672e7b333f583,LANG-292,https://issues.apache.org/jira/browse/LANG-292
30,d8b6f5b5c6b92adff8965ab634b672e7b333f583,8e52e2169b20f7bc3c6c520d4f0c98e5bf06b076,LANG-294,https://issues.apache.org/jira/browse/LANG-294
31,8e52e2169b20f7bc3c6c520d4f0c98e5bf06b076,1a158281aa058ee2dc9cfae3b56012a9f92f3b2b,LANG-295,https://issues.apache.org/jira/browse/LANG-295
32,aaaa779108e445c028e91372a8c8709c7746cf72,9b0b19a9162ae8d217b06716962b982703ab4d1b,LANG-299,https://issues.apache.org/jira/browse/LANG-299
33,868dd284443b6f950a2f360b0422dbf09a599ae9,15360774099b2a7230e020751acdf6979b6e3f58,LANG-300,https://issues.apache.org/jira/browse/LANG-300
34,848a8144bc42fddbbc466a38a897f5c09f0d49e2,cf20d13c64da51becd1351befe02a06144fd6fc1,LANG-304,https://issues.apache.org/jira/browse/LANG-304
35,b57c699e69b3801684cd5faf7a3f14c552e5cb92,815f63670e01b7d443035419262c9eb3538cd672,LANG-302,https://issues.apache.org/jira/browse/LANG-302
36,c47d6ce5343fbe1807c2c927bfb10a4792a43ff9,e9e167f9ebc7a73c5847745688ae127ecff6e2b1,LANG-303,https://issues.apache.org/jira/browse/LANG-303
37,e9e167f9ebc7a73c5847745688ae127ecff6e2b1,6847ebcf5e81ae272d0ff1829a6bb5aab3f9f64a,LANG-303,https://issues.apache.org/jira/browse/LANG-303
38,a9ff534b3686e649062b04ad519a9e8b09a9f76c,640d7cf079ccdb35d92d2c598cc9502124635520,LANG-301,https://issues.apache.org/jira/browse/LANG-301
39,a1dcdfa2a634ad418c2f82a657ca029313a81070,0e07a3b09931406bfbd7653182b937d8e23d2d66,LANG-102,https://issues.apache.org/jira/browse/LANG-102
40,cd6d6bb580ec48e3bb0afd1445774fb118dcc889,a1cf642b8d2789a3c6258f543b7e7b5fabc44502,LANG-102,https://issues.apache.org/jira/browse/LANG-102
41,801f084e8e61722924395f9cac3868e9b2f6ede3,87ee821a5d73b836d89203e15cec2ea86cbe2992,LANG-313,https://issues.apache.org/jira/browse/LANG-313
42,87ee821a5d73b836d89203e15cec2ea86cbe2992,ec4a0fdfac5f8e27aec46f9e04a255cf31b40686,LANG-69,https://issues.apache.org/jira/browse/LANG-69
43,71f6a5a117e07f6ef19f09f489f595368533bf1a,3e718fdb1bbca377d6b698d49b1e70ee9834aebb,LANG-314,https://issues.apache.org/jira/browse/LANG-314
44,3e718fdb1bbca377d6b698d49b1e70ee9834aebb,98630c6d43a7e7f5e4f4e53884ab696bf3d8e5ca,LANG-314,https://issues.apache.org/jira/browse/LANG-314
45,de4952beaffe469b05f545b90344675e1889cb48,b16235ad108c4fcdb7117493394d26d2f0faeace,LANG-315,https://issues.apache.org/jira/browse/LANG-315
46,b16235ad108c4fcdb7117493394d26d2f0faeace,406a86f4f3f964b8c20e0c8458e14220fbd5b7aa,LANG-315,https://issues.apache.org/jira/browse/LANG-315
47,6c0c39eb4d49d63992e299561801512a8ea37247,1b19377446a14622ac5d05c3f8d7dd9c8e5ef15b,LANG-320,https://issues.apache.org/jira/browse/LANG-320
48,77a3c20bc0f30ca44f30aadad7f8ef0bc2528d0b,75d931a3264b73caa9cdd7d3373375cc33008ddf,LANG-328,https://issues.apache.org/jira/browse/LANG-328
49,2dfca4a424fe60e2bbb99cf5e0a5f9352142cc08,050fe8e916507c9716983868284d64e58c1b56d2,LANG-346,https://issues.apache.org/jira/browse/LANG-346
50,2730ae5394f74268d01bda5a0489ea3204744b9f,7fc38e82ece99ff4043626ba19b293fc7af86264,LANG-342,https://issues.apache.org/jira/browse/LANG-342
51,2ca0eff93cff4f4897d9346fe52fa59961f73352,60fe05eb7a32a4a178f4212da6a812c80cedce82,LANG-334,https://issues.apache.org/jira/browse/LANG-334
52,bb7110e108f0ba4853070e1a5329ad5b2824b4f1,1cc66e3095828e364dd87721cf8b42636e35f011,LANG-361,https://issues.apache.org/jira/browse/LANG-361
53,1cc66e3095828e364dd87721cf8b42636e35f011,ed7e9b43494e490a51c25c410b2950005fd685ea,LANG-364,https://issues.apache.org/jira/browse/LANG-364
54,ed7e9b43494e490a51c25c410b2950005fd685ea,c22d9d59e5b86c33f91d7fa93d71cdc514c2edd9,LANG-363,https://issues.apache.org/jira/browse/LANG-363
55,c22d9d59e5b86c33f91d7fa93d71cdc514c2edd9,9da40ba6b5bcc7b6071fa7fe11eaeb1b97e53d81,LANG-353,https://issues.apache.org/jira/browse/LANG-353
56,9da40ba6b5bcc7b6071fa7fe11eaeb1b97e53d81,796b898281af571a510d96487dcd95699ac1e435,LANG-365,https://issues.apache.org/jira/browse/LANG-365
57,43cf3f491e7b9b42dc4a5fa4d7bc00cef1d38f7e,127e6e338f088b82eea1967d31c1abf8d51a364f,LANG-368,https://issues.apache.org/jira/browse/LANG-368
58,127e6e338f088b82eea1967d31c1abf8d51a364f,72f88548f894fc941bc847a27a4b451c6d97b255,LANG-367,https://issues.apache.org/jira/browse/LANG-367
59,4a76e1879790126ffcd544d3f4051a70407c866c,f58c863e0b0e50aab6a86f5f7a63f24f16f5d92b,LANG-353,https://issues.apache.org/jira/browse/LANG-353
60,f58c863e0b0e50aab6a86f5f7a63f24f16f5d92b,9926e31ac18525994b8a6866e2437d975f710bf0,LANG-353,https://issues.apache.org/jira/browse/LANG-353
61,9926e31ac18525994b8a6866e2437d975f710bf0,ba320a3bc75cc4754bbf8157bf21c237589d7b17,LANG-369,https://issues.apache.org/jira/browse/LANG-369
62,e220a58ff2d8017cc8b378e36e92695af30a71e7,659b20c0375b574a5d2b9e14f66c975405bfee42,LANG-360,https://issues.apache.org/jira/browse/LANG-360
63,659b20c0375b574a5d2b9e14f66c975405bfee42,f7a005e41b55215aa91c0fd244878f0fad11ec53,LANG-372,https://issues.apache.org/jira/browse/LANG-372
64,f7a005e41b55215aa91c0fd244878f0fad11ec53,930b389bac634e55f2ab7b255b5d7da5f6750057,LANG-372,https://issues.apache.org/jira/browse/LANG-372
65,833e5bbd076bb84f5b93d52daad1ce0b7adb07b1,272ca375e3844e7ba13bd0290783121a60775c99,LANG-376,https://issues.apache.org/jira/browse/LANG-376
66,92c1e884cbd43b108ae0fe3cc530cad298cd8924,deae2ba23824971dea68c2aee5648a99d9cf1856,LANG-380,https://issues.apache.org/jira/browse/LANG-380
67,b124f18766f51c51d48631b4469579b7c3216884,dab1bdfc0fec1d45def7d4e4870dc207bd954686,LANG-380,https://issues.apache.org/jira/browse/LANG-380
68,dab1bdfc0fec1d45def7d4e4870dc207bd954686,673385b43d0d5783039242460ba1c12b3f1f4e92,LANG-380,https://issues.apache.org/jira/browse/LANG-380
69,e53cce977ede56d46cb74dd3236d2e0952ea40dc,f237b96638f519288d6ba07056b45d69c7e1f505,LANG-385,https://issues.apache.org/jira/browse/LANG-385
70,ea4ce1628920e69f9474157e0a31e3250ee2ef48,bee5b923c54e59f877d392e35cb04ab62484c723,LANG-381,https://issues.apache.org/jira/browse/LANG-381
71,535546eb38cce709130e37e9d7781b66dacc83dd,d3e28b68028d11b310ba51e0a783182b31db2d6c,LANG-399,https://issues.apache.org/jira/browse/LANG-399
72,97f1c120c092916f2f95439b6440a8977c66ee0a,e199d381f8c199801fee2d40a7f3ea1380700631,LANG-393,https://issues.apache.org/jira/browse/LANG-393
73,2e8e3f46ba0a41d95c38875cf6a7153816262123,1fe5439baf32af2114958e3cfc3512bd72c84773,LANG-412,https://issues.apache.org/jira/browse/LANG-412
74,1fe5439baf32af2114958e3cfc3512bd72c84773,5cbca4d5f5a2acfc92670e2bbe46491c442c4234,LANG-410,https://issues.apache.org/jira/browse/LANG-410
75,7066ec40d6660023bd5388efa8adcc211049dbb4,bb8b6f4b0c54f25024b17d1f2abcd4bb98289983,LANG-418,https://issues.apache.org/jira/browse/LANG-418
76,65b5dc69db3bfd08b4392dcee16fa0542b097812,dd0deed066e728d7b09e5fd69855c5ad7bf6bdb4,LANG-421,https://issues.apache.org/jira/browse/LANG-421
77,e0da000caa33b68fb9c95747f3291da12c2b5749,585e4c6eb3a49dbbd18f39acc4c94d5d64100eff,LANG-436,https://issues.apache.org/jira/browse/LANG-436
78,04f767b393b5849185f4ddf8f7ae8fc0b255e9bf,4342bd5d69d122a16c735416039b4b2ca27897ad,LANG-419,https://issues.apache.org/jira/browse/LANG-419
79,4342bd5d69d122a16c735416039b4b2ca27897ad,e1981a5d7be894993549cfc9ed03ab1527d7b634,LANG-302,https://issues.apache.org/jira/browse/LANG-302
80,e1981a5d7be894993549cfc9ed03ab1527d7b634,8fc1df022706e6e4530ef4d0bc3cf05433c8323a,LANG-432,https://issues.apache.org/jira/browse/LANG-432
81,bc19f7f94cdab655926a13d87f58b18439860798,b57e9b6fd4d496329ec540f3714dc1ca18138aad,LANG-442,https://issues.apache.org/jira/browse/LANG-442
82,b57e9b6fd4d496329ec540f3714dc1ca18138aad,08c4a79f5cc33936af98b96dff9ce63bdaa89677,LANG-440,https://issues.apache.org/jira/browse/LANG-440
83,08c4a79f5cc33936af98b96dff9ce63bdaa89677,db5c7106a44107b94332ee6844514b003f538a51,LANG-440,https://issues.apache.org/jira/browse/LANG-440
84,6f27e9bbd119e419fa417b9446abe7aae0fb9624,3ed99652c84339375f1e6b99bd9c7f71d565e023,LANG-459,https://issues.apache.org/jira/browse/LANG-459
85,3ed99652c84339375f1e6b99bd9c7f71d565e023,fa436d849d61af287341e329f03ea6c16b405cae,LANG-460,https://issues.apache.org/jira/browse/LANG-460
86,17f1d2951fa7840fda6e33c8ed51cee292c60114,9d8846081ae80d36ca8da223dac2d1e116b0af33,LANG-463,https://issues.apache.org/jira/browse/LANG-463
87,9d8846081ae80d36ca8da223dac2d1e116b0af33,0d0061f247b9c28b59b1af7e7a10def74718ac94,LANG-457,https://issues.apache.org/jira/browse/LANG-457
88,a6a2d04877d91a4c7cfff889bb64e2627ca60994,b1e8a26177324ece7c786da8cd063076bc131ea1,LANG-468,https://issues.apache.org/jira/browse/LANG-468
89,eb8b39b145d863e8fca833c13479e466ad405c61,a38e2e942d622c1a84ed35bedb9aba045db7ab79,LANG-477,https://issues.apache.org/jira/browse/LANG-477
90,00fee20efcd5d1e79cfcac501f19f2163a34fd09,c0683957931ffa3df218ff68ca31e257174a6466,LANG-480,https://issues.apache.org/jira/browse/LANG-480
91,c0683957931ffa3df218ff68ca31e257174a6466,ef718fccdf9c952935f3e8ddaf1b2cb6b56cb17d,LANG-478,https://issues.apache.org/jira/browse/LANG-478
92,ef718fccdf9c952935f3e8ddaf1b2cb6b56cb17d,cb8a0d43eade243f6bcfb391bb5865b0d49366e0,LANG-478,https://issues.apache.org/jira/browse/LANG-478
93,c57a47f9cca4ec1e443993f64f641cf8b687d119,e8512544ed84787dec4340dc2cfcff86ec24da3b,LANG-369,https://issues.apache.org/jira/browse/LANG-369
94,0331f1e5b62feac6500eb2e76124f20f9aa36aae,0bfa6b451ea7fc307904d0d27f853354a60bd4ba,LANG-339,https://issues.apache.org/jira/browse/LANG-339
95,0bfa6b451ea7fc307904d0d27f853354a60bd4ba,dff12292a01ee4f03e6f0bf318087790e325220f,LANG-421,https://issues.apache.org/jira/browse/LANG-421
96,d836af99d265ab95d4c5550f44d0830499598e59,62aef1a558a21c8354bce60254329ba60b69f191,LANG-474,https://issues.apache.org/jira/browse/LANG-474
97,02f510c2043c1e25cc412777ecc2e3e4f648316c,ab66a1d87cc37e41940bfde98a55066c35ca0f75,LANG-481,https://issues.apache.org/jira/browse/LANG-481
98,bb8709f3e30e7c13530dfef458a4c370783de2be,2dc56182579703153e5c9886b3ecd22bbc348b49,LANG-535,https://issues.apache.org/jira/browse/LANG-535
99,7d3fbbfd43ec66fab190b29db9f7e157791de37f,711e204e73f24e32acb3727a5d9d3b351b6639d1,LANG-432,https://issues.apache.org/jira/browse/LANG-432
100,61800cce67d1dc1c9d3096d631541283e21ef664,d55299a0554375f3f935a0ff85bd2002faa2ec55,LANG-487,https://issues.apache.org/jira/browse/LANG-487
101,bf626b85ba69501c4b9d75f1473b9083872b31f3,77e3dcc393f7388b0c747c2483aa57ba3510230f,LANG-487,https://issues.apache.org/jira/browse/LANG-487
102,a3e3a0b08ff2d44398e072cb789efc9fa86cface,de820ce1898aec8e7d047b41cb7a11e5239de297,LANG-487,https://issues.apache.org/jira/browse/LANG-487
103,56463552475746e982e46f54c1b18487ef434c17,9adbbb0bbfe1d76549dd8b6704f183dacb1de29f,LANG-393,https://issues.apache.org/jira/browse/LANG-393
104,dafb8e85dcb76a299c6add11ecb62acf702d6c2a,56550bf2779990da78d2bac1d8287c8a693c6e4b,LANG-552,https://issues.apache.org/jira/browse/LANG-552
105,8f80cedd8c41c7d2163a1be04033a1b2e36ea06e,db9b110a7e968bbd585380e4d9289ab56f965fd0,LANG-564,https://issues.apache.org/jira/browse/LANG-564
106,91ac16e0b4a74b437d86c2dd7a47272105b4317c,825481f019e4482e5ea74d5b0b5e5c438535cb68,LANG-538,https://issues.apache.org/jira/browse/LANG-538
107,825481f019e4482e5ea74d5b0b5e5c438535cb68,1b85d8ba9e7bea6e4c7742b57bf71c38f1bf0a27,LANG-530,https://issues.apache.org/jira/browse/LANG-530
108,eb2b517b466efb38d591be80728924fb22745333,2f8f67ab2939f1c23f09c8764e04ea2da0479332,LANG-567,https://issues.apache.org/jira/browse/LANG-567
109,fd7450f301d0fd47892c6d9ee4b2cf6b7197d272,ed3d84438bd4a2fed15926c31ef23f63df977cf4,LANG-568,https://issues.apache.org/jira/browse/LANG-568
110,ed3d84438bd4a2fed15926c31ef23f63df977cf4,8fdfbff87c84f2005eb8fed6939e5fa835315113,LANG-568,https://issues.apache.org/jira/browse/LANG-568
111,8fdfbff87c84f2005eb8fed6939e5fa835315113,e5ccf096569244af25820f7d8d94893fff00ce8c,LANG-538,https://issues.apache.org/jira/browse/LANG-538
112,e5ccf096569244af25820f7d8d94893fff00ce8c,352a4ef2a35a1e7b446056738667147a3de3a316,LANG-567,https://issues.apache.org/jira/browse/LANG-567
113,352a4ef2a35a1e7b446056738667147a3de3a316,5739bba3eb84dea3ec3d888bacd28667c9a992de,LANG-568,https://issues.apache.org/jira/browse/LANG-568
114,506bd018b3ca638cd0c9d1bdad627f6468a05bee,26bc3fe010d5154d3ccac526ec22c429fc3af499,LANG-521,https://issues.apache.org/jira/browse/LANG-521
115,2493294550277183d859dd20dd9489069fc749e2,72e4ab4b004482fa709de9c4c951ae9485ff1ea3,LANG-494,https://issues.apache.org/jira/browse/LANG-494
116,8d518b77862b11c5fe074540e86c6a835ba01be4,5494a87bbb6d6b6f0d176d0c93e4f25718ed3c2a,LANG-575,https://issues.apache.org/jira/browse/LANG-575
117,86e893cc6dded5eeb6f8bcf9f6c26bef8d3f4441,9a5da72bbfa659d2c4897f4454ddd8ceef13a8e3,LANG-581,https://issues.apache.org/jira/browse/LANG-581
118,a7b7e114617d2e6bda2efdce17a01e78d2629579,491a1d6e885c8e13d355b465942c2c6bdf1ed735,LANG-581,https://issues.apache.org/jira/browse/LANG-581
119,8860c37b9d2b5467e7527ff41c01eee34e583a82,a5dc7f1e68f735d0f989a10c521bbc0f6c1ef3ae,LANG-481,https://issues.apache.org/jira/browse/LANG-481
120,a5dc7f1e68f735d0f989a10c521bbc0f6c1ef3ae,54c0f6ba9e6555146d0dad51bcb5c4ec581e21da,LANG-571,https://issues.apache.org/jira/browse/LANG-571
121,54c0f6ba9e6555146d0dad51bcb5c4ec581e21da,b777356fa3d779ae7bc73e61dc091c7c9e775900,LANG-564,https://issues.apache.org/jira/browse/LANG-564
122,13bdd203ce73b538c3fbda8e3b83cda08c3e850b,01067903aaa19b633836728922c5c215c4f9b5f4,LANG-571,https://issues.apache.org/jira/browse/LANG-571
123,01067903aaa19b633836728922c5c215c4f9b5f4,6913747d7d3cb4ec3d32b8bf85fd34061e306210,LANG-481,https://issues.apache.org/jira/browse/LANG-481
124,8ea4582e2c0f6175bc23e3b37cf42dd9e41fdf3d,1c5b51d6a670cbaca5879d2d5ac11531627d5161,LANG-584,https://issues.apache.org/jira/browse/LANG-584
125,23f508095004cc7215cdd6fc4b15e8d6192f8d1d,6c53b134b66d9670114247b022b25a60969900e9,LANG-585,https://issues.apache.org/jira/browse/LANG-585
126,6b4cb166081e019b87cd2b5a273a1567d3aff545,63ad5b063eab2a38de5b37c64b1a692a749a030f,LANG-585,https://issues.apache.org/jira/browse/LANG-585
127,c98d0840bcd96c7c4dd79d6299f0429c45a476ee,5c3ec55e15922c58bb2f39145de9fe641840bb50,LANG-586,https://issues.apache.org/jira/browse/LANG-586
128,5c3ec55e15922c58bb2f39145de9fe641840bb50,a2bb711aee6621b21cdd22e6d7e4bff2f7236235,LANG-586,https://issues.apache.org/jira/browse/LANG-586
129,5d5a31a8274ff7e8219ee87fdd15b48c2184ccc0,8f675dd3cbfb8f552bdbbe1cfc646ba5b367983b,LANG-587,https://issues.apache.org/jira/browse/LANG-587
130,2fb9e71da695f4ffc1d390209944399b12c53a5d,1f35e7c99b66b8d46c4ad96558e694a10aa38062,LANG-586,https://issues.apache.org/jira/browse/LANG-586
131,10cc16fe820d9c9a9acf66a717ad1d7ea4afaa4b,1b5c1b43711f155e8431a5eaf23ff9941760ae61,LANG-589,https://issues.apache.org/jira/browse/LANG-589
132,7cfa8a932869b98c3737f4ed41312d92eb50d636,7f23ec3d90422fbc36b7d78f399562686ff6c2eb,LANG-602,https://issues.apache.org/jira/browse/LANG-602
133,8a8859cb88a49a8b967217bfc1daafe0805e7c86,1ced894df70d66f3a786c2c8cd6e23e0d4263d91,LANG-607,https://issues.apache.org/jira/browse/LANG-607
134,79f7a7ef529ae656a80f7e331f75e79999cef7ea,bc52782cd84f4356d2984e1aa01806f81754eb08,LANG-607,https://issues.apache.org/jira/browse/LANG-607
135,cfff2579f5cd4e92c46f8790b9185a45e91fd783,1a60c21395fe7648188d1c91f62ac7baefa12742,LANG-606,https://issues.apache.org/jira/browse/LANG-606
136,2241a1abc9615c7b92206afb5026ef21d405175a,b24ecd60fe9517bef1d6342e479e9bc3d85ef692,LANG-624,https://issues.apache.org/jira/browse/LANG-624
137,b24ecd60fe9517bef1d6342e479e9bc3d85ef692,2d9a9ae59fd3b753e05903f63641eff1203f1bd1,LANG-624,https://issues.apache.org/jira/browse/LANG-624
138,2d9a9ae59fd3b753e05903f63641eff1203f1bd1,eb79f7c6f37d0d9c4d9252b1020bc19a617a4d23,LANG-624,https://issues.apache.org/jira/browse/LANG-624
139,590867417dd3fb1e33ccbf40ad7a941dc4bf0861,c0041cafc2fda3fb437009d5417ba5ebeb32ad35,LANG-617,https://issues.apache.org/jira/browse/LANG-617
140,c0041cafc2fda3fb437009d5417ba5ebeb32ad35,bef3eb6ed060d5ae14da6ce5a1909675b8cf5650,LANG-617,https://issues.apache.org/jira/browse/LANG-617
141,bef3eb6ed060d5ae14da6ce5a1909675b8cf5650,e0020ed3d62061835c0ff70853ccfde21ae50ae3,LANG-623,https://issues.apache.org/jira/browse/LANG-623
142,e0020ed3d62061835c0ff70853ccfde21ae50ae3,3abcada25b07f378a09d2f233cab8e2884ecad2b,LANG-628,https://issues.apache.org/jira/browse/LANG-628
143,5e9fd18a887eb071a42983a8c6df1ae3062f3a88,2055022644c738d77c910cb4737f05f823e29dff,LANG-631,https://issues.apache.org/jira/browse/LANG-631
144,2055022644c738d77c910cb4737f05f823e29dff,26cc12705ef31fea0c64fcee0305a8712e7fb30b,LANG-628,https://issues.apache.org/jira/browse/LANG-628
145,0a7381942ca183a63750cdcdcad6a6ac5c9aa95d,76c250987d52f4a956c6e617aea3481037bdf71f,LANG-630,https://issues.apache.org/jira/browse/LANG-630
146,05fbbf646dd2af475b9d45409a54f26d2992fe29,731c0040fe325d143d2edc24606d20791c8e2748,LANG-635,https://issues.apache.org/jira/browse/LANG-635
